HourOfYear,Date,StartTime,dhw,hdd,heating,predicted
7179,27-Oct,02:00,0.0,0,0.0,0.0
7180,27-Oct,03:00,0.0,0,0.0,0.0
7181,27-Oct,04:00,0.0,0,0.0,0.0
7182,27-Oct,05:00,0.0,0,0.0,0.0
7183,27-Oct,06:00,0.0,0,0.0,0.0
7184,27-Oct,07:00,6.0,0,0.0,6.0
7185,27-Oct,08:00,9.0,0,0.0,9.0
7186,27-Oct,09:00,14.0,0,0.0,14.0
7187,27-Oct,10:00,10.0,0,0.0,10.0
7188,27-Oct,11:00,10.0,0,0.0,10.0
7189,27-Oct,12:00,8.0,0,0.0,8.0
7190,27-Oct,13:00,22.0,0,0.0,22.0
7191,27-Oct,14:00,17.0,0,0.0,17.0
7192,27-Oct,15:00,12.0,0,0.0,12.0
7193,27-Oct,16:00,8.0,0,0.0,8.0
7194,27-Oct,17:00,6.0,0,0.0,6.0
7195,27-Oct,18:00,0.0,0,0.0,0.0
7196,27-Oct,19:00,0.0,0,0.0,0.0
7197,27-Oct,20:00,0.0,0,0.0,0.0
7198,27-Oct,21:00,0.0,0,0.0,0.0
7199,27-Oct,22:00,0.0,0,0.0,0.0
7200,27-Oct,23:00,0.0,0,0.0,0.0
7201,28-Oct,00:00,0.0,0,0.0,0.0
7202,28-Oct,01:00,0.0,0,0.0,0.0
7203,28-Oct,02:00,0.0,0,0.0,0.0
7204,28-Oct,03:00,0.0,0,0.0,0.0
7205,28-Oct,04:00,0.0,0,0.0,0.0
7206,28-Oct,05:00,0.0,0,0.0,0.0
7207,28-Oct,06:00,0.0,0,0.0,0.0
7208,28-Oct,07:00,6.0,0,0.0,6.0
7209,28-Oct,08:00,18.0,0,0.0,18.0
7210,28-Oct,09:00,16.0,0,0.0,16.0
7211,28-Oct,10:00,21.0,0,0.0,21.0
7212,28-Oct,11:00,13.0,0,0.0,13.0
7213,28-Oct,12:00,30.0,0,0.0,30.0
7214,28-Oct,13:00,21.0,0,0.0,21.0
7215,28-Oct,14:00,19.0,0,0.0,19.0
7216,28-Oct,15:00,12.0,0,0.0,12.0
7217,28-Oct,16:00,14.0,0,0.0,14.0
7218,28-Oct,17:00,8.0,0,0.0,8.0
7219,28-Oct,18:00,0.0,0,0.0,0.0
7220,28-Oct,19:00,0.0,0,0.0,0.0
7221,28-Oct,20:00,0.0,0,0.0,0.0
7222,28-Oct,21:00,0.0,0,0.0,0.0
7223,28-Oct,22:00,0.0,0,0.0,0.0
7224,28-Oct,23:00,0.0,0,0.0,0.0
7225,29-Oct,00:00,0.0,0,0.0,0.0
7226,29-Oct,01:00,0.0,0,0.0,0.0
7227,29-Oct,02:00,0.0,0,0.0,0.0
7228,29-Oct,03:00,0.0,0,0.0,0.0
7229,29-Oct,04:00,0.0,0,0.0,0.0
7230,29-Oct,05:00,0.0,0,0.0,0.0
7231,29-Oct,06:00,0.0,0,0.0,0.0
7232,29-Oct,07:00,5.0,0,0.0,5.0
7233,29-Oct,08:00,15.0,0,0.0,15.0
7234,29-Oct,09:00,11.0,0,0.0,11.0
7235,29-Oct,10:00,16.0,0,0.0,16.0
7236,29-Oct,11:00,16.0,0,0.0,16.0
7237,29-Oct,12:00,18.0,0,0.0,18.0
7238,29-Oct,13:00,25.0,0,0.0,25.0
7239,29-Oct,14:00,12.0,0,0.0,12.0
7240,29-Oct,15:00,13.0,0,0.0,13.0
7241,29-Oct,16:00,11.0,0,0.0,11.0
7242,29-Oct,17:00,8.0,0,0.0,8.0
7243,29-Oct,18:00,0.0,0,0.0,0.0
7244,29-Oct,19:00,0.0,0,0.0,0.0
7245,29-Oct,20:00,0.0,0,0.0,0.0
7246,29-Oct,21:00,0.0,0,0.0,0.0
7247,29-Oct,22:00,0.0,0,0.0,0.0
7248,29-Oct,23:00,0.0,0,0.0,0.0
7249,30-Oct,00:00,0.0,0,0.0,0.0
7250,30-Oct,01:00,0.0,0,0.0,0.0
7251,30-Oct,02:00,0.0,0,0.0,0.0
7252,30-Oct,03:00,0.0,0,0.0,0.0
7253,30-Oct,04:00,0.0,0,0.0,0.0
7254,30-Oct,05:00,0.0,0,0.0,0.0
7255,30-Oct,06:00,0.0,0,0.0,0.0
7256,30-Oct,07:00,2.0,0,0.0,2.0
7257,30-Oct,08:00,7.0,0,0.0,7.0
7258,30-Oct,09:00,15.0,0,0.0,15.0
7259,30-Oct,10:00,15.0,0,0.0,15.0
7260,30-Oct,11:00,14.0,0,0.0,14.0
7261,30-Oct,12:00,15.0,0,0.0,15.0
7262,30-Oct,13:00,16.0,0,0.0,16.0
7263,30-Oct,14:00,12.0,0,0.0,12.0
7264,30-Oct,15:00,9.0,0,0.0,9.0
7265,30-Oct,16:00,13.0,0,0.0,13.0
7266,30-Oct,17:00,4.0,0,0.0,4.0
7267,30-Oct,18:00,0.0,0,0.0,0.0
7268,30-Oct,19:00,0.0,0,0.0,0.0
7269,30-Oct,20:00,0.0,0,0.0,0.0
7270,30-Oct,21:00,0.0,0,0.0,0.0
7271,30-Oct,22:00,0.0,0,0.0,0.0
7272,30-Oct,23:00,0.0,0,0.0,0.0
7273,31-Oct,00:00,0.0,0,0.0,0.0
7274,31-Oct,01:00,0.0,0,0.0,0.0
7275,31-Oct,02:00,0.0,0,0.0,0.0
7276,31-Oct,03:00,0.0,0,0.0,0.0
7277,31-Oct,04:00,0.0,0,0.0,0.0
7278,31-Oct,05:00,0.0,0,0.0,0.0
7279,31-Oct,06:00,0.0,0,0.0,0.0
7280,31-Oct,07:00,4.0,0,0.0,4.0
7281,31-Oct,08:00,14.0,0,0.0,14.0
7282,31-Oct,09:00,12.0,0,0.0,12.0
7283,31-Oct,10:00,18.0,0,0.0,18.0
7284,31-Oct,11:00,18.0,0,0.0,18.0
7285,31-Oct,12:00,10.0,0,0.0,10.0
7286,31-Oct,13:00,14.0,0,0.0,14.0
7287,31-Oct,14:00,14.0,0,0.0,14.0
7288,31-Oct,15:00,9.0,0,0.0,9.0
7289,31-Oct,16:00,5.0,0,0.0,5.0
7290,31-Oct,17:00,3.0,0,0.0,3.0
7291,31-Oct,18:00,0.0,0,0.0,0.0
7292,31-Oct,19:00,0.0,0,0.0,0.0
7293,31-Oct,20:00,0.0,0,0.0,0.0
7294,31-Oct,21:00,0.0,0,0.0,0.0
7295,31-Oct,22:00,0.0,0,0.0,0.0
7296,31-Oct,23:00,0.0,0,0.0,0.0
7297,01-Nov,00:00,0.0,0,0.0,0.0
7298,01-Nov,01:00,0.0,0,0.0,0.0
7299,01-Nov,02:00,0.0,0,0.0,0.0
7300,01-Nov,03:00,0.0,0,0.0,0.0
7301,01-Nov,04:00,0.0,0,0.0,0.0
7302,01-Nov,05:00,0.0,0,0.0,0.0
7303,01-Nov,06:00,0.0,0,0.0,0.0
7304,01-Nov,07:00,5.0,0,0.0,5.0
7305,01-Nov,08:00,5.0,0,0.0,5.0
7306,01-Nov,09:00,9.0,0,0.0,9.0
7307,01-Nov,10:00,11.0,0,0.0,11.0
7308,01-Nov,11:00,4.0,0,0.0,4.0
7309,01-Nov,12:00,6.0,0,0.0,6.0
7310,01-Nov,13:00,11.0,0,0.0,11.0
7311,01-Nov,14:00,4.0,0,0.0,4.0
7312,01-Nov,15:00,4.0,0,0.0,4.0
7313,01-Nov,16:00,3.0,0,0.0,3.0
7314,01-Nov,17:00,4.0,0,0.0,4.0
7315,01-Nov,18:00,0.0,0,0.0,0.0
7316,01-Nov,19:00,0.0,0,0.0,0.0
7317,01-Nov,20:00,0.0,0,0.0,0.0
7318,01-Nov,21:00,0.0,0,0.0,0.0
7319,01-Nov,22:00,0.0,0,0.0,0.0
7320,01-Nov,23:00,0.0,0,0.0,0.0
7321,02-Nov,00:00,0.0,0,0.0,0.0
7322,02-Nov,01:00,0.0,0,0.0,0.0
7323,02-Nov,02:00,0.0,0,0.0,0.0
7324,02-Nov,03:00,0.0,0,0.0,0.0
7325,02-Nov,04:00,0.0,0,0.0,0.0
7326,02-Nov,05:00,0.0,0,0.0,0.0
7327,02-Nov,06:00,0.0,0,0.0,0.0
7328,02-Nov,07:00,3.0,0,0.0,3.0
7329,02-Nov,08:00,9.0,0,0.0,9.0
7330,02-Nov,09:00,11.0,0,0.0,11.0
7331,02-Nov,10:00,9.0,0,0.0,9.0
7332,02-Nov,11:00,14.0,0,0.0,14.0
7333,02-Nov,12:00,19.0,0,0.0,19.0
7334,02-Nov,13:00,11.0,0,0.0,11.0
7335,02-Nov,14:00,11.0,0,0.0,11.0
7336,02-Nov,15:00,8.0,0,0.0,8.0
7337,02-Nov,16:00,6.0,0,0.0,6.0
7338,02-Nov,17:00,5.0,0,0.0,5.0
7339,02-Nov,18:00,0.0,0,0.0,0.0
7340,02-Nov,19:00,0.0,0,0.0,0.0
7341,02-Nov,20:00,0.0,0,0.0,0.0
7342,02-Nov,21:00,0.0,0,0.0,0.0
7343,02-Nov,22:00,0.0,0,0.0,0.0
7344,02-Nov,23:00,0.0,0,0.0,0.0
7345,03-Nov,00:00,0.0,0,0.0,0.0
7346,03-Nov,01:00,0.0,0,0.0,0.0
7347,03-Nov,02:00,0.0,0,0.0,0.0
7348,03-Nov,03:00,0.0,0,0.0,0.0
7349,03-Nov,04:00,0.0,0,0.0,0.0
7350,03-Nov,05:00,0.0,0,0.0,0.0
7351,03-Nov,06:00,0.0,0,0.0,0.0
7352,03-Nov,07:00,5.0,0,0.0,5.0
7353,03-Nov,08:00,11.0,0,0.0,11.0
7354,03-Nov,09:00,8.0,0,0.0,8.0
7355,03-Nov,10:00,9.0,0,0.0,9.0
7356,03-Nov,11:00,23.0,0,0.0,23.0
7357,03-Nov,12:00,10.0,0,0.0,10.0
7358,03-Nov,13:00,9.0,0,0.0,9.0
7359,03-Nov,14:00,17.0,0,0.0,17.0
7360,03-Nov,15:00,11.0,0,0.0,11.0
7361,03-Nov,16:00,10.0,0,0.0,10.0
7362,03-Nov,17:00,4.0,0,0.0,4.0
7363,03-Nov,18:00,0.0,0,0.0,0.0
7364,03-Nov,19:00,0.0,0,0.0,0.0
7365,03-Nov,20:00,0.0,0,0.0,0.0
7366,03-Nov,21:00,0.0,0,0.0,0.0
7367,03-Nov,22:00,0.0,0,0.0,0.0
7368,03-Nov,23:00,0.0,0,0.0,0.0
7369,04-Nov,00:00,0.0,0,0.0,0.0
7370,04-Nov,01:00,0.0,0,0.0,0.0
7371,04-Nov,02:00,0.0,0,0.0,0.0
7372,04-Nov,03:00,0.0,0,0.0,0.0
7373,04-Nov,04:00,0.0,0,0.0,0.0
7374,04-Nov,05:00,0.0,0,0.0,0.0
7375,04-Nov,06:00,0.0,0,0.0,0.0
7376,04-Nov,07:00,3.0,0,0.0,3.0
7377,04-Nov,08:00,8.0,0,0.0,8.0
7378,04-Nov,09:00,10.0,0,0.0,10.0
7379,04-Nov,10:00,11.0,0,0.0,11.0
7380,04-Nov,11:00,6.0,0,0.0,6.0
7381,04-Nov,12:00,8.0,0,0.0,8.0
7382,04-Nov,13:00,18.0,0,0.0,18.0
7383,04-Nov,14:00,14.0,0,0.0,14.0
7384,04-Nov,15:00,6.0,0,0.0,6.0
7385,04-Nov,16:00,9.0,0,0.0,9.0
7386,04-Nov,17:00,7.0,0,0.0,7.0
7387,04-Nov,18:00,0.0,0,0.0,0.0
7388,04-Nov,19:00,0.0,0,0.0,0.0
7389,04-Nov,20:00,0.0,0,0.0,0.0
7390,04-Nov,21:00,0.0,0,0.0,0.0
7391,04-Nov,22:00,0.0,0,0.0,0.0
7392,04-Nov,23:00,0.0,0,0.0,0.0
7393,05-Nov,00:00,0.0,0,0.0,0.0
7394,05-Nov,01:00,0.0,0,0.0,0.0
7395,05-Nov,02:00,0.0,0,0.0,0.0
7396,05-Nov,03:00,0.0,0,0.0,0.0
7397,05-Nov,04:00,0.0,0,0.0,0.0
7398,05-Nov,05:00,0.0,0,0.0,0.0
7399,05-Nov,06:00,0.0,0,0.0,0.0
7400,05-Nov,07:00,4.0,0,0.0,4.0
7401,05-Nov,08:00,10.0,0,0.0,10.0
7402,05-Nov,09:00,8.0,0,0.0,8.0
7403,05-Nov,10:00,9.0,0,0.0,9.0
7404,05-Nov,11:00,12.0,0,0.0,12.0
7405,05-Nov,12:00,14.0,0,0.0,14.0
7406,05-Nov,13:00,10.0,0,0.0,10.0
7407,05-Nov,14:00,12.0,0,0.0,12.0
7408,05-Nov,15:00,12.0,0,0.0,12.0
7409,05-Nov,16:00,4.0,0,0.0,4.0
7410,05-Nov,17:00,4.0,0,0.0,4.0
7411,05-Nov,18:00,0.0,0,0.0,0.0
7412,05-Nov,19:00,0.0,0,0.0,0.0
7413,05-Nov,20:00,0.0,0,0.0,0.0
7414,05-Nov,21:00,0.0,0,0.0,0.0
7415,05-Nov,22:00,0.0,0,0.0,0.0
7416,05-Nov,23:00,0.0,0,0.0,0.0
7417,06-Nov,00:00,0.0,0,0.0,0.0
7418,06-Nov,01:00,0.0,0,0.0,0.0
7419,06-Nov,02:00,0.0,0,0.0,0.0
7420,06-Nov,03:00,0.0,0,0.0,0.0
7421,06-Nov,04:00,0.0,0,0.0,0.0
7422,06-Nov,05:00,0.0,0,0.0,0.0
7423,06-Nov,06:00,0.0,0,0.0,0.0
7424,06-Nov,07:00,5.0,0,0.0,5.0
7425,06-Nov,08:00,6.0,0,0.0,6.0
7426,06-Nov,09:00,19.0,0,0.0,19.0
7427,06-Nov,10:00,20.0,0,0.0,20.0
7428,06-Nov,11:00,19.0,0,0.0,19.0
7429,06-Nov,12:00,18.0,0,0.0,18.0
7430,06-Nov,13:00,20.0,0,0.0,20.0
7431,06-Nov,14:00,15.0,0,0.0,15.0
7432,06-Nov,15:00,17.0,0,0.0,17.0
7433,06-Nov,16:00,15.0,0,0.0,15.0
7434,06-Nov,17:00,7.0,0,0.0,7.0
7435,06-Nov,18:00,0.0,0,0.0,0.0
7436,06-Nov,19:00,0.0,0,0.0,0.0
7437,06-Nov,20:00,0.0,0,0.0,0.0
7438,06-Nov,21:00,0.0,0,0.0,0.0
7439,06-Nov,22:00,0.0,0,0.0,0.0
7440,06-Nov,23:00,0.0,0,0.0,0.0
7441,07-Nov,00:00,0.0,0,0.0,0.0
7442,07-Nov,01:00,0.0,0,0.0,0.0
7443,07-Nov,02:00,0.0,0,0.0,0.0
7444,07-Nov,03:00,0.0,0,0.0,0.0
7445,07-Nov,04:00,0.0,0,0.0,0.0
7446,07-Nov,05:00,0.0,0,0.0,0.0
7447,07-Nov,06:00,0.0,0,0.0,0.0
7448,07-Nov,07:00,6.0,0,0.0,6.0
7449,07-Nov,08:00,14.0,0,0.0,14.0
7450,07-Nov,09:00,14.0,0,0.0,14.0
7451,07-Nov,10:00,24.0,0,0.0,24.0
7452,07-Nov,11:00,24.0,0,0.0,24.0
7453,07-Nov,12:00,23.0,0,0.0,23.0
7454,07-Nov,13:00,13.0,0,0.0,13.0
7455,07-Nov,14:00,15.0,0,0.0,15.0
7456,07-Nov,15:00,14.0,0,0.0,14.0
7457,07-Nov,16:00,16.0,0,0.0,16.0
7458,07-Nov,17:00,11.0,0,0.0,11.0
7459,07-Nov,18:00,0.0,0,0.0,0.0
7460,07-Nov,19:00,0.0,0,0.0,0.0
7461,07-Nov,20:00,0.0,0,0.0,0.0
7462,07-Nov,21:00,0.0,0,0.0,0.0
7463,07-Nov,22:00,0.0,0,0.0,0.0
7464,07-Nov,23:00,0.0,0,0.0,0.0
7465,08-Nov,00:00,0.0,0,0.0,0.0
7466,08-Nov,01:00,0.0,0,0.0,0.0
7467,08-Nov,02:00,0.0,0,0.0,0.0
7468,08-Nov,03:00,0.0,0,0.0,0.0
7469,08-Nov,04:00,0.0,0,0.0,0.0
7470,08-Nov,05:00,0.0,0,0.0,0.0
7471,08-Nov,06:00,0.0,0,0.0,0.0
7472,08-Nov,07:00,6.0,0,0.0,6.0
7473,08-Nov,08:00,12.0,0,0.0,12.0
7474,08-Nov,09:00,27.0,0,0.0,27.0
7475,08-Nov,10:00,23.0,0,0.0,23.0
7476,08-Nov,11:00,19.0,0,0.0,19.0
7477,08-Nov,12:00,26.0,0,0.0,26.0
7478,08-Nov,13:00,23.0,0,0.0,23.0
7479,08-Nov,14:00,25.0,0,0.0,25.0
7480,08-Nov,15:00,15.0,0,0.0,15.0
7481,08-Nov,16:00,10.0,0,0.0,10.0
7482,08-Nov,17:00,5.0,0,0.0,5.0
7483,08-Nov,18:00,0.0,0,0.0,0.0
7484,08-Nov,19:00,0.0,0,0.0,0.0
7485,08-Nov,20:00,0.0,0,0.0,0.0
7486,08-Nov,21:00,0.0,0,0.0,0.0
7487,08-Nov,22:00,0.0,0,0.0,0.0
7488,08-Nov,23:00,0.0,0,0.0,0.0
7489,09-Nov,00:00,0.0,0,0.0,0.0
7490,09-Nov,01:00,0.0,0,0.0,0.0
7491,09-Nov,02:00,0.0,0,0.0,0.0
7492,09-Nov,03:00,0.0,0,0.0,0.0
7493,09-Nov,04:00,0.0,0,0.0,0.0
7494,09-Nov,05:00,0.0,0,0.0,0.0
7495,09-Nov,06:00,0.0,0,0.0,0.0
7496,09-Nov,07:00,11.0,0,0.0,11.0
7497,09-Nov,08:00,24.0,0,0.0,24.0
7498,09-Nov,09:00,24.0,0,0.0,24.0
7499,09-Nov,10:00,30.0,0,0.0,30.0
7500,09-Nov,11:00,29.0,0,0.0,29.0
7501,09-Nov,12:00,27.0,0,0.0,27.0
7502,09-Nov,13:00,24.0,0,0.0,24.0
7503,09-Nov,14:00,25.0,0,0.0,25.0
7504,09-Nov,15:00,22.0,0,0.0,22.0
7505,09-Nov,16:00,19.0,0,0.0,19.0
7506,09-Nov,17:00,7.0,0,0.0,7.0
7507,09-Nov,18:00,0.0,0,0.0,0.0
7508,09-Nov,19:00,0.0,0,0.0,0.0
7509,09-Nov,20:00,0.0,0,0.0,0.0
7510,09-Nov,21:00,0.0,0,0.0,0.0
7511,09-Nov,22:00,0.0,0,0.0,0.0
7512,09-Nov,23:00,0.0,0,0.0,0.0
7513,10-Nov,00:00,0.0,0,0.0,0.0
7514,10-Nov,01:00,0.0,0,0.0,0.0
7515,10-Nov,02:00,0.0,0,0.0,0.0
7516,10-Nov,03:00,0.0,0,0.0,0.0
7517,10-Nov,04:00,0.0,0,0.0,0.0
7518,10-Nov,05:00,0.0,0,0.0,0.0
7519,10-Nov,06:00,0.0,0,0.0,0.0
7520,10-Nov,07:00,8.0,0,0.0,8.0
7521,10-Nov,08:00,11.0,0,0.0,11.0
7522,10-Nov,09:00,20.0,0,0.0,20.0
7523,10-Nov,10:00,17.0,0,0.0,17.0
7524,10-Nov,11:00,28.0,0,0.0,28.0
7525,10-Nov,12:00,33.0,0,0.0,33.0
7526,10-Nov,13:00,22.0,0,0.0,22.0
7527,10-Nov,14:00,26.0,0,0.0,26.0
7528,10-Nov,15:00,16.0,0,0.0,16.0
7529,10-Nov,16:00,14.0,0,0.0,14.0
7530,10-Nov,17:00,6.0,0,0.0,6.0
7531,10-Nov,18:00,0.0,0,0.0,0.0
7532,10-Nov,19:00,0.0,0,0.0,0.0
7533,10-Nov,20:00,0.0,0,0.0,0.0
7534,10-Nov,21:00,0.0,0,0.0,0.0
7535,10-Nov,22:00,0.0,0,0.0,0.0
7536,10-Nov,23:00,0.0,0,0.0,0.0
7537,11-Nov,00:00,0.0,0,0.0,0.0
7538,11-Nov,01:00,0.0,0,0.0,0.0
7539,11-Nov,02:00,0.0,0,0.0,0.0
7540,11-Nov,03:00,0.0,0,0.0,0.0
7541,11-Nov,04:00,0.0,0,0.0,0.0
7542,11-Nov,05:00,0.0,0,0.0,0.0
7543,11-Nov,06:00,0.0,0,0.0,0.0
7544,11-Nov,07:00,7.0,0,0.0,7.0
7545,11-Nov,08:00,16.0,0,0.0,16.0
7546,11-Nov,09:00,17.0,0,0.0,17.0
7547,11-Nov,10:00,19.0,0,0.0,19.0
7548,11-Nov,11:00,26.0,0,0.0,26.0
7549,11-Nov,12:00,16.0,0,0.0,16.0
7550,11-Nov,13:00,21.0,0,0.0,21.0
7551,11-Nov,14:00,18.0,0,0.0,18.0
7552,11-Nov,15:00,21.0,0,0.0,21.0
7553,11-Nov,16:00,14.0,0,0.0,14.0
7554,11-Nov,17:00,4.0,0,0.0,4.0
7555,11-Nov,18:00,0.0,0,0.0,0.0
7556,11-Nov,19:00,0.0,0,0.0,0.0
7557,11-Nov,20:00,0.0,0,0.0,0.0
7558,11-Nov,21:00,0.0,0,0.0,0.0
7559,11-Nov,22:00,0.0,0,0.0,0.0
7560,11-Nov,23:00,0.0,0,0.0,0.0
7561,12-Nov,00:00,0.0,0,0.0,0.0
7562,12-Nov,01:00,0.0,0,0.0,0.0
7563,12-Nov,02:00,0.0,0,0.0,0.0
7564,12-Nov,03:00,0.0,0,0.0,0.0
7565,12-Nov,04:00,0.0,0,0.0,0.0
7566,12-Nov,05:00,0.0,0,0.0,0.0
7567,12-Nov,06:00,0.0,0,0.0,0.0
7568,12-Nov,07:00,12.0,0,0.0,12.0
7569,12-Nov,08:00,18.0,0,0.0,18.0
7570,12-Nov,09:00,14.0,0,0.0,14.0
7571,12-Nov,10:00,27.0,0,0.0,27.0
7572,12-Nov,11:00,17.0,0,0.0,17.0
7573,12-Nov,12:00,24.0,0,0.0,24.0
7574,12-Nov,13:00,18.0,0,0.0,18.0
7575,12-Nov,14:00,15.0,0,0.0,15.0
7576,12-Nov,15:00,16.0,0,0.0,16.0
7577,12-Nov,16:00,14.0,0,0.0,14.0
7578,12-Nov,17:00,6.0,0,0.0,6.0
7579,12-Nov,18:00,0.0,0,0.0,0.0
7580,12-Nov,19:00,0.0,0,0.0,0.0
7581,12-Nov,20:00,0.0,0,0.0,0.0
7582,12-Nov,21:00,0.0,0,0.0,0.0
7583,12-Nov,22:00,0.0,0,0.0,0.0
7584,12-Nov,23:00,0.0,0,0.0,0.0
7585,13-Nov,00:00,0.0,0,0.0,0.0
7586,13-Nov,01:00,0.0,0,0.0,0.0
7587,13-Nov,02:00,0.0,0,0.0,0.0
7588,13-Nov,03:00,0.0,0,0.0,0.0
7589,13-Nov,04:00,0.0,0,0.0,0.0
7590,13-Nov,05:00,0.0,0,0.0,0.0
7591,13-Nov,06:00,0.0,0,0.0,0.0
7592,13-Nov,07:00,9.0,0,0.0,9.0
7593,13-Nov,08:00,16.0,0,0.0,16.0
7594,13-Nov,09:00,18.0,0,0.0,18.0
7595,13-Nov,10:00,24.0,0,0.0,24.0
7596,13-Nov,11:00,22.0,0,0.0,22.0
7597,13-Nov,12:00,30.0,0,0.0,30.0
7598,13-Nov,13:00,24.0,0,0.0,24.0
7599,13-Nov,14:00,22.0,0,0.0,22.0
7600,13-Nov,15:00,21.0,0,0.0,21.0
7601,13-Nov,16:00,14.0,0,0.0,14.0
7602,13-Nov,17:00,3.0,0,0.0,3.0
7603,13-Nov,18:00,0.0,0,0.0,0.0
7604,13-Nov,19:00,0.0,0,0.0,0.0
7605,13-Nov,20:00,0.0,0,0.0,0.0
7606,13-Nov,21:00,0.0,0,0.0,0.0
7607,13-Nov,22:00,0.0,0,0.0,0.0
7608,13-Nov,23:00,0.0,0,0.0,0.0
7609,14-Nov,00:00,0.0,0,0.0,0.0
7610,14-Nov,01:00,0.0,0,0.0,0.0
7611,14-Nov,02:00,0.0,0,0.0,0.0
7612,14-Nov,03:00,0.0,0,0.0,0.0
7613,14-Nov,04:00,0.0,0,0.0,0.0
7614,14-Nov,05:00,0.0,0,0.0,0.0
7615,14-Nov,06:00,0.0,0,0.0,0.0
7616,14-Nov,07:00,6.0,0,0.0,6.0
7617,14-Nov,08:00,22.0,0,0.0,22.0
7618,14-Nov,09:00,23.0,0,0.0,23.0
7619,14-Nov,10:00,36.0,0,0.0,36.0
7620,14-Nov,11:00,35.0,0,0.0,35.0
7621,14-Nov,12:00,34.0,0,0.0,34.0
7622,14-Nov,13:00,41.0,0,0.0,41.0
7623,14-Nov,14:00,33.0,0,0.0,33.0
7624,14-Nov,15:00,35.0,0,0.0,35.0
7625,14-Nov,16:00,15.0,0,0.0,15.0
7626,14-Nov,17:00,5.0,0,0.0,5.0
7627,14-Nov,18:00,0.0,0,0.0,0.0
7628,14-Nov,19:00,0.0,0,0.0,0.0
7629,14-Nov,20:00,0.0,0,0.0,0.0
7630,14-Nov,21:00,0.0,0,0.0,0.0
7631,14-Nov,22:00,0.0,0,0.0,0.0
7632,14-Nov,23:00,0.0,0,0.0,0.0
7633,15-Nov,00:00,0.0,0,0.0,0.0
7634,15-Nov,01:00,0.0,0,0.0,0.0
7635,15-Nov,02:00,0.0,0,0.0,0.0
7636,15-Nov,03:00,0.0,0,0.0,0.0
7637,15-Nov,04:00,0.0,0,0.0,0.0
7638,15-Nov,05:00,0.0,0,0.0,0.0
7639,15-Nov,06:00,0.0,0,0.0,0.0
7640,15-Nov,07:00,6.0,0,0.0,6.0
7641,15-Nov,08:00,24.0,0,0.0,24.0
7642,15-Nov,09:00,19.0,0,0.0,19.0
7643,15-Nov,10:00,21.0,0,0.0,21.0
7644,15-Nov,11:00,22.0,0,0.0,22.0
7645,15-Nov,12:00,28.0,0,0.0,28.0
7646,15-Nov,13:00,21.0,0,0.0,21.0
7647,15-Nov,14:00,21.0,0,0.0,21.0
7648,15-Nov,15:00,24.0,0,0.0,24.0
7649,15-Nov,16:00,15.0,0,0.0,15.0
7650,15-Nov,17:00,8.0,0,0.0,8.0
7651,15-Nov,18:00,0.0,0,0.0,0.0
7652,15-Nov,19:00,0.0,0,0.0,0.0
7653,15-Nov,20:00,0.0,0,0.0,0.0
7654,15-Nov,21:00,0.0,0,0.0,0.0
7655,15-Nov,22:00,0.0,0,0.0,0.0
7656,15-Nov,23:00,0.0,0,0.0,0.0
7657,16-Nov,00:00,0.0,0,0.0,0.0
7658,16-Nov,01:00,0.0,0,0.0,0.0
7659,16-Nov,02:00,0.0,0,0.0,0.0
7660,16-Nov,03:00,0.0,0,0.0,0.0
7661,16-Nov,04:00,0.0,0,0.0,0.0
7662,16-Nov,05:00,0.0,0,0.0,0.0
7663,16-Nov,06:00,0.0,0,0.0,0.0
7664,16-Nov,07:00,8.0,0,0.0,8.0
7665,16-Nov,08:00,12.0,0,0.0,12.0
7666,16-Nov,09:00,19.0,0,0.0,19.0
7667,16-Nov,10:00,16.0,0,0.0,16.0
7668,16-Nov,11:00,17.0,0,0.0,17.0
7669,16-Nov,12:00,15.0,0,0.0,15.0
7670,16-Nov,13:00,20.0,0,0.0,20.0
7671,16-Nov,14:00,17.0,0,0.0,17.0
7672,16-Nov,15:00,21.0,0,0.0,21.0
7673,16-Nov,16:00,12.0,0,0.0,12.0
7674,16-Nov,17:00,7.0,0,0.0,7.0
7675,16-Nov,18:00,0.0,0,0.0,0.0
7676,16-Nov,19:00,0.0,0,0.0,0.0
7677,16-Nov,20:00,0.0,0,0.0,0.0
7678,16-Nov,21:00,0.0,0,0.0,0.0
7679,16-Nov,22:00,0.0,0,0.0,0.0
7680,16-Nov,23:00,0.0,0,0.0,0.0
7681,17-Nov,00:00,0.0,0,0.0,0.0
7682,17-Nov,01:00,0.0,0,0.0,0.0
7683,17-Nov,02:00,0.0,0,0.0,0.0
7684,17-Nov,03:00,0.0,0,0.0,0.0
7685,17-Nov,04:00,0.0,0,0.0,0.0
7686,17-Nov,05:00,0.0,0,0.0,0.0
7687,17-Nov,06:00,0.0,0,0.0,0.0
7688,17-Nov,07:00,5.0,0,0.0,5.0
7689,17-Nov,08:00,14.0,0,0.0,14.0
7690,17-Nov,09:00,15.0,0,0.0,15.0
7691,17-Nov,10:00,21.0,0,0.0,21.0
7692,17-Nov,11:00,13.0,0,0.0,13.0
7693,17-Nov,12:00,27.0,0,0.0,27.0
7694,17-Nov,13:00,22.0,0,0.0,22.0
7695,17-Nov,14:00,20.0,0,0.0,20.0
